id,price
3076500830,303968.16
1423400260,281920.0
9161100795,425518.2
3126049052,440071.06
5100401468,382043.53
514500235,418541.34
1423200170,209269.67
1402100070,392819.6
624110020,630904.2
2407000145,238411.97
1890000225,772854.94
1320069271,305995.97
5490700085,352283.34
263000155,459572.2
3726800201,415634.1
5153200358,292377.62
2725079018,729610.2
7165700200,304232.34
9429000170,571808.56
8718500075,398930.66
1760650950,308509.2
1068000559,1111957.9
4113800500,652192.6
4077800507,548502.3
2725069150,686698.1
4008400035,721830.3
7016310270,448095.53
1432701230,253513.5
3278606050,356699.84
2473350710,378727.88
2185000685,204312.0
7792000025,346209.0
6868200029,506628.0
624069003,682118.75
7431500280,698804.4
3296000040,590101.0
1118001215,955745.9
6453900040,704430.94
333100209,651129.3
34001765,578332.06
8946700100,359104.1
5561401210,596258.56
6671900095,401861.72
3275850020,643671.06
3876300600,398724.9
1450900020,252079.03
8562780280,295870.66
7663700973,380003.56
2126049032,404912.0
1823059159,197965.14
3438503426,285605.25
9297301495,527872.0
7140700850,375075.62
7942601805,770452.94
2555900030,365558.06
2887970040,290494.06
7419700010,574646.9
2239000011,388398.62
9283800050,346919.6
9407001340,305743.94
217500140,614218.06
7212660520,263664.66
3298201170,300850.84
3057000400,347709.56
6865200444,458483.03
6071600340,475676.53
6821600005,609283.0
1235100371,771536.75
7796450340,333815.78
3603000410,224162.58
9297300255,569038.0
9126100850,480654.8
2770601462,443528.94
2599001500,235140.97
1102000095,704698.4
1853080640,967760.1
9551201585,890151.56
3438500796,306483.4
7518504291,485477.72
9269200340,384747.4
715010130,1215700.5
1982201485,513853.97
9526500080,418851.2
9277200180,397021.2
6669150280,293077.5
8917100153,564446.0
3760500516,921353.06
2725069050,821871.0
3332000091,252466.62
8562770080,563616.06
8151601190,287371.03
8563040160,583074.25
240000269,786376.7
4307350200,326237.5
1311910300,282351.06
3574900030,527173.2
7853230570,419046.6
320069049,376811.97
9839301060,655460.6
7011201333,673634.5
2781320100,271881.28
3421069120,430362.47
7852030320,463085.7
5316101075,1292277.5
5309100750,486010.0
629000730,546583.3
511700170,327309.53
1562100030,603760.8
2489200230,564708.25
524069116,463150.62
5315100737,983677.25
1868900675,782456.75
1608000120,364363.53
705700240,372914.2
7575600610,287736.6
1778500015,713874.7
5423500240,208721.75
6713700025,347403.3
2734100734,332118.5
301402280,240231.0
2113700205,256550.77
4114601570,2792052.8
3332000615,279664.75
3630050180,363886.75
6852700520,469098.8
6870310010,603024.25
6163900981,377538.56
393000142,396470.28
1771100130,353943.88
1442860160,393752.0
9191200435,570830.56
6788200800,890761.3
1115300070,725025.3
3176600105,697057.2
2770604665,500260.22
5469500580,385311.03
5680000545,441372.3
3424089119,522288.6
1328300180,347812.38
1773100922,388053.56
4123830480,357112.03
9808610190,841056.25
4250200140,288854.78
4217402115,2903779.5
3831250350,372047.8
2397101055,778118.44
6817850110,803291.1
7526800200,564961.94
7853370100,581227.75
2523089025,786625.7
9476200680,281850.38
5714200140,399354.72
3575304895,516938.25
263000018,428497.44
8080400177,448285.75
6450304130,335772.7
514500090,501863.9
9477000300,443840.78
853600310,1167746.0
1951600240,225829.6
1099900120,349723.9
5323100120,504913.28
1223089016,390789.9
522059172,254420.78
1930300190,646859.94
9542840410,321756.94
8665050530,460753.56
5592900205,392034.4
5450300010,519668.72
2459960030,332809.72
3331500455,505499.66
3432500705,398129.1
3702900165,295414.75
5249803550,564479.4
626049058,428419.8
1788900380,203870.56
8075400360,238193.34
9113200250,711749.7
2738640040,668735.94
7821200307,460054.56
3530440140,258643.58
3582700130,456097.12
9276200569,646389.44
7197800020,554868.94
686200490,561764.1
3501600100,388620.2
6383000690,565743.75
7604400150,369473.72
5249801411,855433.44
2607720420,448045.53
9561100010,428769.7
1796370590,264866.06
4077800593,399666.38
854000165,257517.06
5536100010,520480.16
4188000670,765409.25
31000165,1397301.2
662350050,932805.94
4137000280,276694.28
6169901130,885430.6
1953400510,275055.72
7518506716,853697.5
1552520010,407600.4
7955080270,308132.8
9212900100,474201.3
3438500798,305539.9
7899800890,256611.7
4319200605,428247.4
1329300480,356269.78
8935100100,775931.6
5016001260,326074.53
4337600280,325707.16
1446401220,222832.12
7135521530,620701.9
6888900115,259489.78
2413301070,307266.88
345700040,276518.3
5566100145,423743.66
7634800070,361715.97
9346910500,610113.9
3529300060,318356.4
8128600060,1077963.4
8572900275,232662.72
4139420590,1433981.8
9274200322,541789.56
1472700200,548532.2
8820903380,553837.0
8563010130,678222.25
8965450110,757171.9
9274204230,397616.1
8165501700,401170.94
2193340260,486193.1
1860600290,768813.25
1222000055,225671.56
2492200280,392700.1
2488200455,390586.1
809001520,768554.5
1796361140,251825.06
6398000011,785599.4
6813600365,533667.7
7504100920,773984.94
8835770330,614000.2
524059322,731586.2
4307330280,355587.16
1245002952,845798.75
2021069059,263264.9
5700000595,693876.94
3629970930,662946.7
3336002215,257366.31
5100401060,595137.7
3278600750,371726.84
1126069045,951646.75
7568700175,355780.84
452001475,501079.1
9283800230,452483.84
1737300130,637603.06
6189600040,469008.0
3679400025,521506.16
1096100010,354991.84
9513900050,272570.03
5452800645,641255.8
273800100,245277.27
7228500037,412350.44
808300090,443577.56
2493200215,618938.0
5035300255,604097.1
3380900160,377750.7
3630000130,409369.4
7300400670,316250.56
6798100070,357964.12
8078400010,507616.06
5566100060,472787.5
2768200212,478371.97
4035900060,630653.94
9460000110,350285.34
7199320190,469020.1
2225039081,429399.88
9512200050,661971.9
2634500085,337001.03
3654800200,302301.53
2724079090,921922.6
2597520720,687392.6
3034200426,395242.97
984000130,318768.06
7852020670,476857.94
7923500060,669356.75
2310030510,329503.47
2205500540,469937.94
2493200015,366691.1
7853361420,533636.1
5652600605,492532.6
5285200020,337716.88
9406530150,352774.88
5706300020,458610.75
3278602490,435755.34
7197000100,529291.0
4447300008,470367.03
7899800045,269576.72
9250900095,347896.97
9268851740,518043.25
8682261440,452948.4
7284900385,938242.06
8079040300,419334.4
2225300585,400316.38
3223039013,477731.88
2013801350,263269.94
4055701110,816127.9
3578401770,425096.34
4046500720,501750.97
6145601745,402814.44
5207200195,653559.3
1972201856,556816.0
7212680080,262178.25
7277100510,573023.75
522079022,517072.88
5605000440,768569.9
6632300230,450629.53
8815400165,562016.56
6708200320,669135.94
2426059076,551193.94
3260200200,504205.47
2770601741,423688.28
4338800500,256341.67
9201000320,693101.8
7655900038,337485.4
3625059140,528983.2
4222310010,237287.58
2114700115,328701.56
3291800710,326274.22
9406590010,416131.84
3025059124,1931058.6
7972601250,402653.9
930000470,972587.06
6690500060,512485.62
16000015,202296.17
5693501102,488289.22
8079040490,466188.8
7225000155,334582.94
8819900170,730890.9
7972601270,360089.72
1224069074,779253.1
5126900321,325832.06
3438501860,302939.06
2822069080,434996.34
1656600310,617107.4
3856900507,980604.1
1626069139,472896.16
2524049257,1141106.4
3904960150,492749.62
7214820610,449373.38
7977201845,509649.5
2428100080,763121.4
2202500135,378656.0
1523550220,629090.3
2313900610,368525.7
4123840050,386391.4
2125059124,944700.3
1225039067,482973.4
6431500283,467837.6
2473380010,309347.1
5694501195,501429.5
2881700046,396444.97
6837820330,329829.8
2337300370,226907.48
3876540630,232530.73
626059317,367237.75
3374500520,326783.7
7228501903,408306.56
4019300051,487178.47
4232902615,643991.6
3546000090,263446.5
8127700215,778981.94
3438501100,387776.84
1769600066,801624.3
8146100610,467578.9
3052700695,455169.84
7954310210,674916.75
3761700053,1901747.6
1320069179,364014.47
1331900410,680917.6
7303100210,318046.25
2464400285,439197.3
6163901150,365153.53
8955800045,314603.0
2314300200,416207.66
9528104360,338914.22
4177100005,576266.94
8856960260,348398.0
1828001220,637899.25
3066400710,658815.3
624110610,742947.56
4040800260,430189.3
5019500215,533978.25
2481630180,899507.06
7203170190,573462.75
510001280,915097.2
9430110120,715221.25
1565950030,327566.84
9828202255,757773.56
3878900270,454535.62
8091600080,222593.19
1112000035,278433.9
2228900270,313276.1
6648701740,302050.8
1245003740,531959.4
2174503441,504408.9
7708250010,332033.3
6072300110,566367.25
2329800140,287671.84
1494300040,505069.8
3832050130,318866.88
7203100730,804345.1
7199330170,437293.16
7785000220,676882.75
1250201175,397611.9
4054500180,873989.06
7905200061,420559.94
3751604895,199954.6
5220300140,334134.6
3323059027,365245.47
8651611980,809076.56
8673400190,452079.7
1668500100,799363.9
1023059365,640487.56
3308030060,332242.38
4232400860,844624.3
2144800615,251865.17
1568100920,1180259.8
9406510040,513275.56
2923049421,333314.75
1051000040,1067810.4
2077700042,629274.5
9423800030,284438.06
9818700455,738533.1
7133300675,339279.66
4113800550,631982.7
5553300375,1477449.8
2025701530,313133.3
7942601155,495210.2
7524300020,301945.97
2520069100,310499.78
5412300410,240477.42
7504110760,670508.06
2594200350,376706.34
2722059013,243385.2
8078430480,516103.3
1423069162,495617.9
8856001090,183753.17
7000100631,679030.56
4222200280,226209.17
7971300050,562165.0
2009001600,256670.19
6619910140,701766.94
2877100985,495208.75
1196000007,327230.56
1330850130,704657.4
6664900410,266086.88
1231001110,271173.84
9235900030,333492.5
9407101840,368928.3
9523103001,396109.0
2149800278,380446.3
7234601198,603070.8
9476700035,398085.44
9297301065,676570.4
518500700,730753.56
7843500090,347842.56
6056110780,377267.9
2345700260,328721.0
3509600070,272327.38
1431700280,323701.2
1623049174,321863.44
3024089049,352326.34
7853340450,460155.06
7732410360,706719.44
1446800995,354506.0
2946000285,263070.9
425079100,536365.3
3876313040,451322.8
1762600260,981822.5
1925069121,986485.25
7443000480,751510.94
7820000015,371389.84
4027701253,480280.9
2826049165,374495.88
5426300060,734820.1
1278000210,193197.14
923000270,376202.62
7657600005,291990.6
3024079057,393541.4
3276180020,310285.47
7304300760,332079.88
3908100020,481335.1
8835400805,676314.25
4051150070,251246.45
3904930530,466421.84
6163900971,440801.9
7942600310,440280.53
4365700330,281096.88
423059207,299037.28
3992700265,342762.75
7177300090,497563.88
2540820010,640606.06
5700002510,934290.1
5201000030,538388.06
7631800015,1631160.5
2922702965,661826.7
1525059198,971285.7
1245003160,670291.94
3810000455,321911.0
7855600080,628881.0
5701500030,1146029.4
7504020400,602184.06
1402600570,313090.9
7575610760,299033.3
8731990370,358927.1
5021900090,671010.8
290000075,377982.4
2841500010,457534.34
3955900830,464920.34
7852110140,551690.44
1311400350,259596.45
7773800015,536232.3
4123400320,511614.94
2725069157,754592.56
666000143,670395.5
5101408678,509838.6
6371000026,391027.0
2024059084,744346.06
7283900036,374638.4
8881900230,725951.75
3959400135,409470.94
7696610270,246981.86
1689400150,745640.56
5103900015,374808.88
1441000350,420510.6
5101408735,349522.84
3126059027,1759354.1
2320069014,483229.12
9541600015,661699.8
8682320420,570216.8
1562200090,614229.75
3395070980,548196.44
7349600230,260879.06
522049122,309355.34
869700060,314149.4
811000055,1121293.8
1221059176,427875.12
1523059103,524178.78
2025760210,653644.1
9218400088,363520.8
8682292020,413464.44
2623089135,449984.94
3758900259,1019422.0
524069049,528302.56
3121500150,721731.2
5581400080,753121.6
8087800020,440414.9
4070700290,700151.2
3296000170,667110.3
9238500040,472019.34
2744600040,366999.3
6813600380,585756.75
6140100150,514015.22
2201500555,418308.3
2600110250,596979.5
4337000275,211987.44
1186000150,524018.84
1972201963,438175.25
1105000745,351171.38
2887700560,531805.7
4039700080,658793.94
522049104,284358.03
4202400078,263696.6
7520000695,223283.11
7714000310,407296.53
4319200060,647988.6
8624700015,670942.4
5104520610,309084.94
2354300845,292060.22
3824100291,473203.84
6151800612,258460.38
5454200080,817810.8
6413600290,387693.66
2131200065,318202.2
1459920010,275061.5
50300090,465199.75
2326300090,513141.94
7714000070,413100.62
3630180500,950622.6
1727850340,1102641.8
8691430330,898453.44
2310030390,293184.56
5561400610,557285.6
7010701016,393899.62
7883605915,292089.75
1282300995,331896.25
4040700310,493353.88
3353400435,237617.28
2143701015,533068.0
255450020,406525.47
1020069017,308787.06
4038200120,506069.3
9284801100,281730.8
1965200075,557253.75
847100047,551009.5
4038700720,488317.62
6815100085,654942.0
2508000020,329079.2
255520180,675594.9
6822100750,499160.8
869700050,332796.38
1775801405,524921.1
6600400090,225658.0
7202330270,432560.16
1683400165,1029601.8
2625069070,987310.7
7625702440,381574.53
3388000640,241578.23
1899400365,294995.84
6899990200,865846.4
5569700020,734922.44
986000045,338149.72
3293700221,331582.1
3764800250,378061.38
2291400566,347355.25
4219401236,1254441.8
4239400840,182618.31
7211400990,251168.83
7696500280,217030.95
7215721070,507827.66
3204850140,348217.97
4322200220,668986.6
2566300100,766860.3
1944900090,464540.94
6648500390,288149.03
7385300020,716661.9
1704900135,316857.7
2877100655,712799.8
2726079098,635434.75
7625703800,430185.2
318300040,520493.56
7922800190,510936.2
2023049361,249242.5
8946400210,491012.6
6071600450,513293.66
4343800100,411989.97
1443300140,363948.53
1024039001,757650.0
2767704860,499597.53
7234600851,676764.6
644200065,718655.56
7784400035,755406.94
3826000560,249140.08
9272202260,436560.62
263000253,440674.97
3621059043,523316.16
240000130,419261.25
1352300120,218784.89
7849200861,284288.62
2487700130,511850.16
1796100140,293075.56
7234601221,588187.9
8651710190,452582.7
2916200091,507417.16
1232000915,430814.6
1545801970,295553.1
3211200420,363238.72
7686204675,218368.19
3141600210,209531.88
3959401284,531697.1
2113700825,309215.84
3876000710,430375.6
522069022,535608.25
3214200070,325672.06
1221039156,320929.8
259600790,478470.06
785000040,461036.2
8138870470,488694.53
2596300035,383260.94
540100057,1117067.1
3073500045,562231.5
5363200266,417057.94
8682261650,490740.6
3224510080,782270.2
3211270160,460373.2
9269200520,229860.89
293810190,482056.78
4197400043,309521.5
3026079031,343059.72
5332200405,853424.0
2473411210,314253.06
9268200315,534537.2
8123500050,555141.56
3221069091,528913.06
2485000165,589181.56
4058800215,926812.56
1926059039,761733.3
2533300680,888703.7
3343903640,351744.2
5700003705,1093351.8
2023049372,354812.1
4058800830,651360.4
3333002302,458130.3
2944500340,295957.28
1982200790,481923.94
8929000270,502630.28
8122101440,286547.03
7525530470,698391.3
9332800020,614329.94
3878900525,280437.66
5420300210,249045.53
9232900165,370186.5
6414100026,438868.22
3013300660,730096.7
7954300120,633473.75
1081200360,335443.97
2877102345,479919.66
2202500255,481385.12
7984400050,234649.92
9558020380,487802.84
7812801850,232755.03
8944460020,390005.06
2306400040,543575.1
8649400410,330480.94
7889602020,262322.8
2041000025,454834.4
871001484,518727.47
2767602141,459214.7
3630180470,704513.56
2769602140,452451.94
2473250280,313601.0
5422560660,534654.94
3756600240,360244.62
8651600160,690557.0
7202300540,766067.94
8961950250,370447.16
3303000130,436725.5
798000062,310042.03
1695900150,879594.75
1604730150,502186.6
4136930310,329514.47
8835401250,1554457.1
8665900328,532872.3
9262800255,281933.72
1853080570,721277.75
5556300114,779719.25
9517200290,445537.56
4037200295,504281.44
7417100123,381079.25
2620069077,204729.8
7922720040,625809.4
558100090,552272.1
257000037,346930.84
3319500385,395598.22
9297301520,295423.47
3580900090,367200.62
1321039076,216332.69
7227801581,316292.5
9407001620,350351.8
2130400150,344373.2
2312400200,244819.45
4046700210,359183.9
1193000480,827233.94
1492800296,441803.56
3013300017,422404.9
3630240140,569408.75
1049010390,358977.75
9320900420,197540.25
4315700060,325426.78
2591010290,365517.62
323089085,604563.44
6600400270,232623.44
2919701105,475369.06
7202360670,768527.4
8927600100,740671.0
3211700045,635116.06
4027701326,531730.1
1601600195,275626.56
7853280350,735672.75
3629970130,617819.9
7203120020,747261.5
9542900190,416149.3
8035350120,547759.0
1238501184,842284.4
251200240,497080.1
8945300200,208747.03
2162000160,1006328.6
5466310060,217297.48
1239400064,763910.6
5205000020,312028.84
1720800305,733531.1
7280300375,518190.5
2095800400,500323.22
7852010950,510908.44
1428001160,558327.2
9528104910,608070.94
8644210470,762529.9
7923300310,486201.44
254000100,642200.75
1931300688,433343.8
7007700030,389563.47
422049178,248910.89
422069067,422222.06
2923049393,371164.3
930000305,453887.62
2461900448,474419.34
2610100020,327254.28
2895550050,253540.58
7701700040,296333.78
2460900020,534952.3
9827700105,678636.3
1005000240,295127.25
7200001254,473884.4
866400040,553041.06
305000170,615250.44
2260800110,893823.94
3442000127,590134.2
5253300437,433501.72
7576700150,881636.4
5469501410,488722.5
5104531120,702861.4
723049434,346481.8
622069006,997870.94
2517101200,328329.66
8159620160,254886.58
5561300640,477420.8
3317010130,229869.0
4364200250,352645.7
8732300060,666830.5
5603700025,733718.6
3585900190,1018901.0
3996900575,302423.78
8731801260,257490.05
3810000860,351349.94
5700003585,1751392.2
6332000050,477507.78
9286100250,435194.25
9471201110,907961.06
9290800050,527927.4
7300200400,570425.7
526069024,775423.44
1454600156,1040040.94
3904980360,504507.53
2626119062,297005.16
8651730290,488691.28
7611200195,588044.9
1919800260,620346.2
6632900354,314594.3
3972900195,326900.88
5151600170,288005.34
7016000440,485878.84
871000435,641825.44
9578060540,515200.94
2332700060,787231.3
766000240,276781.9
4363700200,273293.12
7100000250,320620.22
2781250560,234589.95
2781250100,369477.94
5419800220,262750.72
7147600245,266249.84
2926069083,811260.06
6189200125,765626.8
9542830160,315767.78
5152200020,281203.88
9412900045,407756.3
6600410480,207181.62
6979970080,623326.8
5636010280,329211.66
1732801300,754783.3
5561401530,507628.66
9578500510,360128.53
7304300906,343926.16
1223089077,563869.25
721049207,273737.6
8691330310,785747.7
1523069204,497695.8
3188100105,526837.44
6608500290,412757.62
2891400410,356490.7
7663700551,344072.8
5413200140,270175.62
425069139,553050.06
6713700155,376218.4
2767603505,415272.34
7789000080,283195.12
9211500620,261657.95
3750604417,202103.72
7922800320,498297.06
1471620240,376812.34
2222059052,346937.12
9551200270,1027305.7
2767603160,474621.2
9406710060,404641.4
8929000250,382025.3
5538300120,422913.2
2223069120,489766.7
1652500060,1006024.44
8564500240,427393.06
3629700120,554791.7
3943600070,391477.75
4171200025,310282.53
2425049063,2567243.5
9828701650,332580.0
3581000340,371628.66
8100900015,365333.25
2125059161,1269229.9
304000380,237693.22
8146200070,1059196.5
686530170,545565.2
2917200645,411867.4
9547200530,683955.06
2122059199,422599.94
1150000740,613047.06
5706200060,329098.66
9265410010,224566.12
4083800555,516494.25
6152900332,378299.4
2520900301,258075.89
9828200790,425784.88
1657530180,321752.03
7471900045,287091.9
9828200460,460853.78
1775900140,425712.6
6139800430,492728.97
7214400005,466690.12
5332200026,476745.6
9510970300,787328.2
2540830020,419540.03
3392100140,207460.0
1326069191,375485.4
2125059112,978939.06
859000022,376241.03
8854100350,660600.8
121059007,234792.06
7977201707,453899.3
3859900060,1551450.6
8815400735,701707.4
705700530,352928.97
6600780130,356652.9
6378500105,411871.72
8143000310,456530.12
2877102330,553179.8
3526039074,485213.88
2115510300,283817.0
3024059014,2198960.2
2141330360,574138.56
546000400,503430.47
2071500011,461775.47
7972000240,229123.77
7016200460,485078.78
6204200180,454246.16
1552100135,861329.06
88000173,379575.44
2581900235,674967.6
9211500560,264728.94
621069218,452859.44
1321970240,302674.8
798000630,354508.03
421000285,253564.27
2824600180,883873.2
3832051140,350193.8
1237500105,648825.9
8802400906,272859.5
3166900270,396238.97
3682000060,357131.78
5469700020,313387.53
1245001820,500653.03
9547205660,574576.75
7974700122,680074.0
7550801225,493407.5
1099950050,731469.7
1402900460,339988.66
7636800041,1328130.0
2115720270,262696.6
8651441750,220240.67
3904100035,288812.9
8815400020,533027.3
3303860590,474723.5
5427110040,801579.2
1782000160,348870.78
6204420290,523012.3
3995700245,315041.06
7955040130,456012.3
1442880650,517475.4
8833510230,989790.1
7283900551,498668.34
4396000180,313028.8
7504021310,625032.2
322059264,306664.97
3654800040,304824.22
2767704777,480322.12
3278602190,406850.1
3236500220,534819.7
3410600100,309525.3
629410180,623599.1
3352402250,230022.28
4363700304,339342.1
7237550130,1009784.75
9808590210,1016759.7
8074200175,303311.7
3463400330,392853.3
6306400140,714269.0
8564950250,594186.1
5381000070,228838.78
9826700697,498314.66
8132700190,355079.53
7943000020,214485.47
9547204675,604381.8
4112100101,432036.16
727500030,492272.9
114101426,386223.06
9274202005,674491.44
1193000380,781989.0
3039000020,450494.2
7852170130,610682.06
2624079010,584961.25
4137010540,305506.97
7576200012,851559.0
1138020020,346665.94
3969300030,215391.28
898000200,226567.36
5153100030,311038.9
5104532030,531066.25
4406000050,243185.2
9274203390,568825.8
8682290360,449217.84
6928600330,267795.6
4139680070,785145.5
6844702690,444215.53
2154970020,1345049.8
4385701285,985412.44
2426059071,583360.7
2867300160,498339.84
9512500720,490877.75
1773101020,292372.34
8687800100,308992.7
3627800050,1394667.9
1604600227,286013.8
3300701170,431278.28
9250900111,455870.56
7015200790,518482.62
1311100490,255445.55
2469000010,789020.2
1982201596,472391.3
1862700290,302183.06
2586800270,260953.47
9528102772,462487.66
5490210200,421440.4
6669080020,431334.22
179003055,264251.44
1860600535,912981.56
1592000130,607811.2
3905040170,490227.47
9320500080,266205.94
9276200850,521067.2
224069114,539417.0
2260000340,577096.3
5096300130,402024.62
3432500215,401791.97
2600000050,689954.06
8856003839,244597.52
2492200435,350500.53
7855900110,1072248.4
6806100250,317068.38
2770603523,495732.78
1370800515,1354164.9
2726049150,482189.2
1226059161,541908.94
1068000375,1903756.5
9528104109,385832.47
5126310060,479928.34
1951820070,567136.9
1545805980,420278.06
9464700340,909442.1
4319200675,672167.56
7518500885,455348.28
7852020620,487279.3
869700370,331068.0
8643000190,287414.88
8902000267,586748.56
7972602435,270591.53
2050100210,880169.56
6705120540,480990.94
2767601390,588959.1
4141000490,1042934.25
9345400350,792895.9
3222079162,361984.8
7789000120,255705.62
6646200770,670461.4
6666800180,693454.9
1725800280,459202.88
6117500460,1075861.0
5470100220,248980.22
5457300478,487079.06
7550800195,452728.6
7787050180,639750.75
6204430250,509089.38
7640400250,495457.72
624110920,737303.7
3629920140,366574.66
7173700518,603081.75
3210200395,222603.58
2473480560,356444.12
2623089141,461613.44
1423800080,247902.66
2076400050,283468.3
3832060120,326625.4
7702600930,432980.3
5101404555,412970.66
3723800415,371880.72
3356403400,231619.1
9214400125,448429.4
1797500530,523062.7
9551201660,1016961.4
3878900815,376039.06
1760650280,337068.84
5466410030,231008.03
6388930620,702065.5
2331300395,697371.06
9412700160,288815.38
871001611,503450.62
3142600120,566683.8
3995700220,374976.9
2310000280,293404.16
8039900400,401097.88
7504021510,650962.94
1959700445,1265757.1
1556200155,645342.94
3629960590,375211.22
259000240,476616.97
662440020,426880.62
3123049142,475643.44
321100260,676583.3
6840701095,494904.72
3738900165,447359.4
4427100130,403867.62
9238500100,462870.66
6145601810,344064.6
2570300090,368294.12
4017600010,492929.2
1005000220,351108.4
1257202120,508403.34
9527000490,517420.12
8691400080,678459.7
1726069084,467417.94
248000240,233715.5
6113400046,343638.94
2130702350,423095.94
920069052,227116.19
6071300160,519053.06
1623049041,197991.58
9268200285,348713.12
1843100520,361136.9
2887700826,642102.75
9122000385,617988.44
9475700220,338708.06
2804600005,794145.25
2896400300,423803.47
5015000180,740181.6
3630220180,681993.9
8832900780,493162.4
1568100300,643413.94
8718500610,417052.75
4147200140,999784.6
1973700030,948730.7
8862000075,221604.88
9320990110,278184.97
1151100035,402709.97
2011000010,247926.53
1651500060,738071.94
446000190,702536.4
2344300220,917156.44
523049195,258453.97
9191200015,630773.6
7942601410,887135.44
7137800300,228175.86
7853300280,501222.97
6654700240,350121.34
569000050,583110.94
3584000180,270378.22
2026079055,332859.53
8898700880,283811.6
5075400150,589855.1
8731981360,382473.34
4222500020,235936.38
7996720050,634497.4
4077800094,601898.7
6446200365,536528.5
2824089053,455735.78
1311800220,233962.58
3522049063,577030.25
1721801280,236197.3
6131600240,204977.9
7202310040,535854.0
1123059125,592092.56
646910160,264719.6
5630500005,447610.34
3342100785,275294.53
9547205610,599379.44
1773100123,311864.03
3353400092,308138.4
217500015,417591.66
3649100031,422072.7
7896300150,285863.03
623049185,283215.94
1773100430,360987.8
1781500220,792498.2
3395380200,263845.0
2424059170,1489206.5
4389200765,1147472.9
1543000060,485953.44
6154900005,541523.56
2902200240,432128.88
1442880640,508787.0
8562770490,469872.06
2768300655,544559.4
3432501315,343354.28
5035300570,713434.4
3626039028,417543.47
3876540780,237196.84
327000100,935479.44
7551300065,434673.7
1312920060,269262.47
2215901230,294540.16
6306800010,376157.78
2767700022,419800.56
5589900610,555563.1
4320200020,634823.0
5249804655,577955.5
9238500480,485257.38
3885806565,965403.1
7905200205,426266.34
5727500102,346738.34
3585220070,365414.8
2078500210,577553.25
1839920050,395289.72
534000080,322945.12
856000255,511043.9
4141010110,1330948.6
9558040820,764386.5
7768700315,860812.56
2796100640,283376.97
1922059010,237824.95
3448000542,354788.4
3883100220,287311.03
7237301210,292533.8
3893100456,921186.1
9578501110,363090.5
6145601995,407588.75
4024100120,339657.78
8899000050,348546.53
3396820010,510255.44
6749700117,400301.88
1954400060,520772.1
3303970100,651052.94
2540850070,460699.53
3797000745,483019.94
7883603700,271051.78
3438501452,429814.5
3530210260,618474.8
3598600049,215173.86
731500170,311209.22
7129304375,224052.3
263000006,428872.34
7212660560,310658.25
1112700010,388312.72
3420069060,592275.0
2473000470,443405.44
8691390980,623980.44
6184700100,444775.94
4476400275,352973.75
2968801240,292677.25
1529300160,418039.9
7640400070,673464.94
7016100380,496119.66
2172000890,451521.72
4035900015,700252.06
9528104660,820542.75
507100005,404606.28
2783100160,421832.47
3629921140,748247.75
1099750610,274708.9
1330300451,936216.7
2757000030,754141.5
2114700190,343408.97
2050000020,942070.56
3832500790,265388.7
